,DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C,Région,Ville
125,2022-05-06 00:00:00+00:00,19,8,14,8,19,18,0.0,92,10.0,1026,31.375,19,13,8,116,113,113,0.0,5,13.5,météo favorable,21:16:00,06:21:00,8,Hauts-de-France,beauvais-oise
126,2022-05-07 00:00:00+00:00,18,9,13,10,16,17,0.6,92,10.0,1026,65.375,18,12,9,122,353,176,0.0,4,12.4,météo défavorable,21:18:00,06:20:00,9,Hauts-de-France,beauvais-oise
127,2022-05-08 00:00:00+00:00,19,9,22,10,16,18,0.0,96,10.0,1027,48.125,19,12,7,122,119,113,0.0,4,12.5,météo correcte,21:19:00,06:18:00,9,Hauts-de-France,beauvais-oise
128,2022-05-09 00:00:00+00:00,22,7,10,8,19,22,0.0,87,10.0,1027,30.625,25,15,6,113,113,113,0.0,5,12.5,météo favorable,21:21:00,06:17:00,7,Hauts-de-France,beauvais-oise
129,2022-05-10 00:00:00+00:00,22,12,23,12,21,21,0.0,88,10.0,1022,39.125,25,14,11,116,113,116,0.0,5,14.5,météo favorable,21:22:00,06:15:00,13,Hauts-de-France,beauvais-oise
130,2022-05-11 00:00:00+00:00,22,10,26,10,21,20,0.0,95,8.0,1017,27.875,25,15,9,143,113,116,0.0,5,14.5,météo favorable,21:24:00,06:14:00,10,Hauts-de-France,beauvais-oise
131,2022-05-12 00:00:00+00:00,17,8,12,8,17,16,0.1,97,8.0,1021,53.25,17,10,6,143,119,122,0.0,3,12.5,météo correcte,21:25:00,06:12:00,8,Hauts-de-France,beauvais-oise
132,2022-05-13 00:00:00+00:00,22,6,15,6,20,19,0.0,94,10.0,1023,2.0,24,13,4,113,113,113,0.0,5,14.5,météo favorable,21:26:00,06:11:00,6,Hauts-de-France,beauvais-oise
133,2022-05-14 00:00:00+00:00,22,7,4,7,20,21,0.0,88,10.0,1023,7.875,24,13,7,113,113,113,0.0,5,14.5,météo favorable,21:28:00,06:09:00,7,Hauts-de-France,beauvais-oise
134,2022-05-15 00:00:00+00:00,23,12,21,12,18,20,0.6,69,9.875,1019,54.875,25,16,12,116,116,116,0.0,5,12.5,météo favorable,21:29:00,06:08:00,12,Hauts-de-France,beauvais-oise
135,2022-05-16 00:00:00+00:00,22,14,20,14,21,20,3.4,98,10.0,1021,58.875,25,16,13,353,116,176,0.0,4,12.5,météo correcte,21:31:00,06:07:00,15,Hauts-de-France,beauvais-oise
136,2022-05-17 00:00:00+00:00,25,13,6,13,23,25,0.0,90,10.0,1022,26.25,26,16,14,116,113,113,0.0,6,14.5,météo favorable,21:32:00,06:05:00,13,Hauts-de-France,beauvais-oise
137,2022-05-18 00:00:00+00:00,25,14,10,14,23,25,0.1,95,8.875,1022,29.125,26,20,13,143,116,200,0.0,6,13.5,météo favorable,21:33:00,06:04:00,15,Hauts-de-France,beauvais-oise
138,2022-05-19 00:00:00+00:00,21,14,20,17,20,21,2.0,96,9.75,1023,64.875,24,18,17,176,122,116,0.0,5,11.5,météo correcte,21:35:00,06:03:00,17,Hauts-de-France,beauvais-oise
139,2022-05-20 00:00:00+00:00,19,12,18,13,19,18,2.3,94,10.0,1022,63.5,19,18,13,116,353,116,0.0,4,11.6,météo correcte,21:36:00,06:02:00,15,Hauts-de-France,beauvais-oise
140,2022-05-21 00:00:00+00:00,22,8,15,8,19,22,0.0,95,9.0,1024,30.875,25,15,6,143,113,113,0.0,5,13.5,météo favorable,21:37:00,06:01:00,9,Hauts-de-France,beauvais-oise
141,2022-05-22 00:00:00+00:00,21,9,15,10,17,20,0.0,91,10.0,1020,26.5,24,14,9,116,116,113,0.0,5,15.8,météo favorable,21:38:00,05:59:00,9,Hauts-de-France,beauvais-oise
142,2022-05-23 00:00:00+00:00,17,12,28,15,15,17,4.1,100,10.0,1007,89.375,17,15,15,353,353,176,0.0,4,11.9,météo défavorable,21:40:00,05:58:00,15,Hauts-de-France,beauvais-oise
143,2022-05-24 00:00:00+00:00,17,8,23,8,15,17,0.5,97,9.75,1012,60.875,17,10,5,119,176,176,0.0,4,13.7,météo correcte,21:41:00,05:57:00,9,Hauts-de-France,beauvais-oise
144,2022-05-25 00:00:00+00:00,19,7,22,7,17,17,0.0,96,9.0,1020,38.125,19,11,5,143,116,119,0.0,4,15.6,météo favorable,21:42:00,05:56:00,7,Hauts-de-France,beauvais-oise
145,2022-05-26 00:00:00+00:00,21,9,18,9,19,20,0.0,98,8.75,1025,49.0,21,14,8,248,116,116,0.0,4,15.9,météo favorable,21:43:00,05:55:00,11,Hauts-de-France,beauvais-oise
146,2022-05-27 00:00:00+00:00,22,9,19,11,21,19,0.1,98,10.0,1027,45.875,24,13,9,122,176,113,0.0,5,14.7,météo favorable,21:44:00,05:54:00,9,Hauts-de-France,beauvais-oise
147,2022-05-28 00:00:00+00:00,18,7,19,8,17,16,0.0,92,10.0,1027,20.0,18,8,6,113,116,116,0.0,4,15.9,météo favorable,21:45:00,05:54:00,7,Hauts-de-France,beauvais-oise
148,2022-05-29 00:00:00+00:00,13,4,16,5,12,12,0.0,93,9.0,1022,55.75,13,6,2,116,119,122,0.0,4,13.8,météo correcte,21:47:00,05:53:00,4,Hauts-de-France,beauvais-oise
149,2022-05-30 00:00:00+00:00,17,4,12,4,14,17,0.0,94,9.0,1016,24.125,17,6,1,113,116,116,0.0,4,16.0,météo correcte,21:48:00,05:52:00,4,Hauts-de-France,beauvais-oise
150,2022-05-31 00:00:00+00:00,18,8,14,8,18,18,0.0,78,10.0,1018,28.375,18,9,6,113,116,113,0.0,4,16.0,météo favorable,21:49:00,05:51:00,8,Hauts-de-France,beauvais-oise
151,2022-06-01 00:00:00+00:00,19,6,10,7,17,18,0.0,93,10.0,1020,19.5,19,9,6,116,116,116,0.0,4,16.0,météo favorable,21:50:00,05:50:00,6,Hauts-de-France,beauvais-oise
152,2022-06-02 00:00:00+00:00,22,7,18,8,20,22,0.0,88,10.0,1021,13.75,25,13,5,113,113,113,0.0,5,16.0,météo favorable,21:51:00,05:50:00,7,Hauts-de-France,beauvais-oise
153,2022-06-03 00:00:00+00:00,23,10,11,11,21,23,0.1,77,10.0,1018,29.5,25,15,10,113,113,119,0.0,5,15.6,météo favorable,21:51:00,05:49:00,10,Hauts-de-France,beauvais-oise
154,2022-06-04 00:00:00+00:00,27,14,14,14,25,19,4.9,98,6.875,1017,81.5,28,18,14,248,200,356,0.0,5,12.9,météo défavorable,21:52:00,05:49:00,14,Hauts-de-France,beauvais-oise
155,2022-06-05 00:00:00+00:00,23,14,22,16,23,21,3.3,95,9.75,1017,68.125,25,17,16,386,200,386,0.0,5,13.8,météo défavorable,21:53:00,05:48:00,17,Hauts-de-France,beauvais-oise
156,2022-06-06 00:00:00+00:00,19,10,21,10,19,19,0.0,90,10.0,1019,42.375,19,12,9,113,119,116,0.0,5,15.6,météo correcte,21:54:00,05:47:00,11,Hauts-de-France,beauvais-oise
157,2022-06-07 00:00:00+00:00,21,12,21,13,20,19,0.7,98,9.0,1016,79.5,21,16,12,353,176,353,0.0,4,13.0,météo défavorable,21:55:00,05:47:00,12,Hauts-de-France,beauvais-oise
158,2022-06-08 00:00:00+00:00,21,11,32,12,17,20,1.0,97,8.0,1015,53.5,21,15,11,176,353,113,0.0,5,14.7,météo correcte,21:56:00,05:47:00,11,Hauts-de-France,beauvais-oise
159,2022-06-09 00:00:00+00:00,19,10,28,12,16,19,0.6,88,10.0,1020,64.125,19,12,9,122,353,176,0.0,5,13.0,météo correcte,21:56:00,05:46:00,10,Hauts-de-France,beauvais-oise
160,2022-06-10 00:00:00+00:00,24,12,18,12,22,22,0.0,93,10.0,1023,45.625,25,15,12,116,113,116,0.0,4,15.6,météo favorable,21:57:00,05:46:00,12,Hauts-de-France,beauvais-oise
161,2022-06-11 00:00:00+00:00,21,14,10,15,20,21,0.0,89,10.0,1025,55.0,21,15,15,122,122,113,0.0,5,14.7,météo correcte,21:58:00,05:46:00,14,Hauts-de-France,beauvais-oise
162,2022-06-12 00:00:00+00:00,23,9,15,10,21,20,0.0,89,10.0,1026,5.75,25,13,9,113,113,113,0.0,5,16.1,météo favorable,21:58:00,05:45:00,9,Hauts-de-France,beauvais-oise
163,2022-06-13 00:00:00+00:00,20,9,13,10,20,20,0.0,95,8.0,1026,8.5,20,11,9,143,113,113,0.0,5,16.1,météo favorable,21:59:00,05:45:00,9,Hauts-de-France,beauvais-oise
164,2022-06-14 00:00:00+00:00,26,9,12,10,21,25,0.0,82,10.0,1024,26.375,26,14,9,116,119,113,0.0,5,15.6,météo correcte,21:59:00,05:45:00,9,Hauts-de-France,beauvais-oise
165,2022-06-15 00:00:00+00:00,29,12,11,13,24,27,0.0,78,10.0,1019,6.375,29,16,13,113,113,113,0.0,6,16.6,météo favorable,22:00:00,05:45:00,12,Hauts-de-France,beauvais-oise
166,2022-06-16 00:00:00+00:00,25,13,10,13,23,25,0.0,86,10.0,1023,9.75,26,15,13,113,113,113,0.0,6,16.6,météo favorable,22:00:00,05:45:00,13,Hauts-de-France,beauvais-oise
167,2022-06-17 00:00:00+00:00,34,16,14,16,31,32,0.0,77,10.0,1023,6.875,36,20,16,113,113,113,0.0,7,16.6,météo favorable,22:01:00,05:45:00,16,Hauts-de-France,beauvais-oise
168,2022-06-18 00:00:00+00:00,38,19,10,20,35,36,0.0,76,10.0,1021,6.125,39,18,20,113,113,113,0.0,8,16.6,météo favorable,22:01:00,05:45:00,19,Hauts-de-France,beauvais-oise
169,2022-06-19 00:00:00+00:00,26,14,24,14,22,26,0.8,88,9.875,1013,46.125,27,18,12,116,176,113,0.0,6,14.9,météo favorable,22:01:00,05:45:00,15,Hauts-de-France,beauvais-oise
170,2022-06-20 00:00:00+00:00,24,11,21,11,21,24,0.0,78,10.0,1018,30.5,25,11,9,122,113,113,0.0,5,16.6,météo favorable,22:02:00,05:45:00,12,Hauts-de-France,beauvais-oise
171,2022-06-21 00:00:00+00:00,25,10,14,11,21,25,0.0,79,10.0,1017,13.0,26,13,10,113,116,113,0.0,5,16.6,météo favorable,22:02:00,05:45:00,10,Hauts-de-France,beauvais-oise
172,2022-06-22 00:00:00+00:00,28,13,15,14,28,28,0.0,75,10.0,1011,18.375,28,15,13,113,113,113,0.0,6,16.6,météo favorable,22:02:00,05:46:00,13,Hauts-de-France,beauvais-oise
173,2022-06-23 00:00:00+00:00,29,16,10,17,28,28,0.1,78,9.75,1012,38.125,29,16,17,176,113,200,0.0,6,15.7,météo favorable,22:02:00,05:46:00,16,Hauts-de-France,beauvais-oise
174,2022-06-24 00:00:00+00:00,23,15,21,15,21,23,1.1,96,9.0,1010,60.875,25,16,15,143,353,353,0.0,5,14.1,météo correcte,22:02:00,05:46:00,15,Hauts-de-France,beauvais-oise
175,2022-06-25 00:00:00+00:00,17,13,16,15,16,15,2.2,89,7.875,1012,72.625,17,15,14,116,353,266,0.0,5,14.1,météo défavorable,22:02:00,05:47:00,13,Hauts-de-France,beauvais-oise
176,2022-06-26 00:00:00+00:00,21,10,17,10,19,20,0.0,92,9.0,1016,36.5,21,10,8,113,122,116,0.0,5,16.6,météo correcte,22:02:00,05:47:00,10,Hauts-de-France,beauvais-oise
177,2022-06-27 00:00:00+00:00,24,12,17,13,21,22,0.3,89,9.375,1022,35.125,24,11,11,116,176,113,0.0,5,16.6,météo favorable,22:02:00,05:47:00,12,Hauts-de-France,beauvais-oise
178,2022-06-28 00:00:00+00:00,26,10,14,11,23,26,0.0,84,10.0,1022,11.25,26,10,11,113,113,113,0.0,6,16.5,météo favorable,22:02:00,05:48:00,10,Hauts-de-France,beauvais-oise
179,2022-06-29 00:00:00+00:00,25,12,13,12,23,24,0.0,70,10.0,1016,25.5,25,13,11,113,113,116,0.0,6,16.5,météo favorable,22:02:00,05:48:00,13,Hauts-de-France,beauvais-oise
180,2022-06-30 00:00:00+00:00,18,12,19,13,15,18,3.2,96,6.25,1016,72.125,18,13,12,263,266,176,0.0,3,14.1,météo défavorable,22:02:00,05:49:00,14,Hauts-de-France,beauvais-oise
181,2022-07-01 00:00:00+00:00,22,8,19,8,19,22,0.0,94,10.0,1021,29.375,24,10,6,113,122,113,0.0,5,16.5,météo correcte,22:01:00,05:50:00,9,Hauts-de-France,beauvais-oise
182,2022-07-02 00:00:00+00:00,26,10,13,11,26,25,0.0,85,10.0,1022,10.5,26,12,11,113,113,113,0.0,6,16.5,météo favorable,22:01:00,05:50:00,10,Hauts-de-France,beauvais-oise
183,2022-07-03 00:00:00+00:00,24,10,13,11,22,23,0.0,88,10.0,1023,13.625,25,13,10,113,116,113,0.0,5,16.5,météo favorable,22:01:00,05:51:00,10,Hauts-de-France,beauvais-oise
184,2022-07-04 00:00:00+00:00,25,10,16,11,22,24,0.0,94,10.0,1024,11.125,25,11,10,113,113,113,0.0,5,16.5,météo favorable,22:00:00,05:52:00,10,Hauts-de-France,beauvais-oise
185,2022-07-05 00:00:00+00:00,25,10,17,11,24,25,0.0,90,10.0,1026,4.875,25,11,11,113,113,113,0.0,6,16.5,météo favorable,22:00:00,05:52:00,10,Hauts-de-France,beauvais-oise
186,2022-07-06 00:00:00+00:00,25,10,19,11,23,24,0.0,79,10.0,1028,13.125,26,13,11,113,113,116,0.0,6,16.1,météo favorable,21:59:00,05:53:00,10,Hauts-de-France,beauvais-oise
187,2022-07-07 00:00:00+00:00,24,13,25,15,22,24,0.0,91,10.0,1030,26.375,25,14,14,113,113,113,0.0,6,16.1,météo idéale,21:59:00,05:54:00,13,Hauts-de-France,beauvais-oise
188,2022-07-08 00:00:00+00:00,28,8,17,9,23,26,0.0,94,9.0,1032,6.0,28,14,7,113,113,113,0.0,6,16.0,météo favorable,21:58:00,05:55:00,8,Hauts-de-France,beauvais-oise
189,2022-07-09 00:00:00+00:00,29,14,21,15,29,28,0.0,74,10.0,1030,9.0,29,14,15,113,113,113,0.0,6,16.0,météo idéale,21:58:00,05:56:00,14,Hauts-de-France,beauvais-oise
190,2022-07-10 00:00:00+00:00,28,10,20,10,23,26,0.0,93,10.0,1028,10.625,28,13,9,113,113,116,0.0,6,16.0,météo favorable,21:57:00,05:57:00,10,Hauts-de-France,beauvais-oise
191,2022-07-11 00:00:00+00:00,31,13,17,13,28,28,0.0,85,10.0,1024,3.625,30,12,12,113,113,113,0.0,6,16.0,météo favorable,21:56:00,05:58:00,13,Hauts-de-France,beauvais-oise
192,2022-07-12 00:00:00+00:00,33,17,8,17,33,33,0.0,60,10.0,1024,40.25,32,11,17,122,113,113,0.0,6,16.0,météo favorable,21:56:00,05:59:00,17,Hauts-de-France,beauvais-oise
193,2022-07-13 00:00:00+00:00,37,19,18,19,35,30,0.0,38,10.0,1022,8.125,36,13,19,113,113,113,0.0,7,15.6,météo favorable,21:55:00,06:00:00,20,Hauts-de-France,beauvais-oise
194,2022-07-14 00:00:00+00:00,32,16,27,16,32,28,0.0,72,10.0,1021,8.25,31,13,16,113,113,113,0.0,7,14.5,météo idéale,21:54:00,06:01:00,16,Hauts-de-France,beauvais-oise
195,2022-07-15 00:00:00+00:00,30,11,13,11,24,28,0.0,76,10.0,1025,4.0,28,9,11,113,113,113,0.0,6,14.5,météo favorable,21:53:00,06:02:00,11,Hauts-de-France,beauvais-oise
196,2022-07-16 00:00:00+00:00,32,13,16,13,30,29,0.0,66,10.0,1025,3.875,30,11,13,113,113,113,0.0,7,14.5,météo favorable,21:52:00,06:03:00,13,Hauts-de-France,beauvais-oise
197,2022-07-17 00:00:00+00:00,35,13,14,13,32,34,0.0,59,10.0,1026,3.25,33,8,13,113,113,113,0.0,7,14.5,météo favorable,21:51:00,06:04:00,13,Hauts-de-France,beauvais-oise
198,2022-07-18 00:00:00+00:00,43,20,18,20,40,41,0.0,35,10.0,1023,3.5,44,7,20,113,113,113,0.0,8,14.5,météo défavorable,21:50:00,06:05:00,20,Hauts-de-France,beauvais-oise
199,2022-07-19 00:00:00+00:00,44,21,30,21,41,41,0.0,40,10.0,1017,3.5,45,16,21,113,113,113,0.0,9,14.5,météo défavorable,21:49:00,06:06:00,23,Hauts-de-France,beauvais-oise
200,2022-07-20 00:00:00+00:00,26,18,17,18,22,26,1.0,92,9.75,1018,61.5,26,17,18,176,176,176,0.0,6,11.6,météo correcte,21:48:00,06:07:00,19,Hauts-de-France,beauvais-oise
201,2022-07-21 00:00:00+00:00,27,15,14,15,26,25,0.1,97,7.75,1021,66.25,27,15,14,248,122,122,0.0,5,11.6,météo défavorable,21:47:00,06:08:00,15,Hauts-de-France,beauvais-oise
202,2022-07-22 00:00:00+00:00,25,13,14,13,23,25,1.1,92,10.0,1021,36.625,26,16,12,116,113,116,0.0,6,13.5,météo favorable,21:46:00,06:10:00,13,Hauts-de-France,beauvais-oise
203,2022-07-23 00:00:00+00:00,29,16,14,16,26,27,0.4,93,9.875,1020,53.875,28,16,16,116,176,116,0.0,5,13.5,météo favorable,21:45:00,06:11:00,16,Hauts-de-France,beauvais-oise
204,2022-07-24 00:00:00+00:00,36,15,17,16,33,34,0.0,76,10.0,1021,9.25,35,13,16,113,113,113,0.0,7,14.5,météo favorable,21:44:00,06:12:00,15,Hauts-de-France,beauvais-oise
205,2022-07-25 00:00:00+00:00,26,16,30,16,26,25,0.0,78,10.0,1015,40.25,26,15,16,113,119,116,0.0,6,12.5,météo correcte,21:42:00,06:13:00,16,Hauts-de-France,beauvais-oise
206,2022-07-26 00:00:00+00:00,26,13,17,13,22,22,0.0,96,9.0,1019,34.375,25,12,12,143,116,116,0.0,6,14.5,météo favorable,21:41:00,06:15:00,13,Hauts-de-France,beauvais-oise
207,2022-07-27 00:00:00+00:00,28,9,17,9,24,26,0.0,81,10.0,1020,12.75,26,6,8,113,113,113,0.0,6,14.5,météo favorable,21:40:00,06:16:00,10,Hauts-de-France,beauvais-oise
208,2022-07-28 00:00:00+00:00,28,13,14,13,25,26,0.0,55,10.0,1016,47.0,26,8,12,113,116,116,0.0,5,13.5,météo favorable,21:38:00,06:17:00,14,Hauts-de-France,beauvais-oise
209,2022-07-29 00:00:00+00:00,28,18,10,18,25,28,0.0,52,10.0,1018,46.625,27,10,18,116,116,113,0.0,5,13.5,météo favorable,21:37:00,06:19:00,19,Hauts-de-France,beauvais-oise
210,2022-07-30 00:00:00+00:00,31,15,20,15,30,28,0.0,62,10.0,1020,27.0,30,11,15,113,116,113,0.0,7,14.5,météo favorable,21:36:00,06:20:00,15,Hauts-de-France,beauvais-oise
211,2022-07-31 00:00:00+00:00,27,14,23,14,27,25,0.0,94,10.0,1020,43.875,27,15,14,113,122,116,0.0,6,12.5,météo correcte,21:34:00,06:21:00,14,Hauts-de-France,beauvais-oise
212,2022-08-01 00:00:00+00:00,28,15,19,15,28,27,0.0,95,8.0,1019,35.875,28,15,15,143,119,116,0.0,6,12.5,météo correcte,21:33:00,06:23:00,15,Hauts-de-France,beauvais-oise
213,2022-08-02 00:00:00+00:00,33,14,18,14,30,31,0.0,78,10.0,1018,17.375,32,15,14,113,113,116,0.0,7,14.5,météo favorable,21:31:00,06:24:00,15,Hauts-de-France,beauvais-oise
214,2022-08-03 00:00:00+00:00,36,17,12,17,36,35,0.0,82,10.0,1017,14.0,36,15,17,113,113,113,0.0,8,14.5,météo favorable,21:30:00,06:25:00,17,Hauts-de-France,beauvais-oise
215,2022-08-04 00:00:00+00:00,33,17,14,17,29,29,0.2,86,10.0,1015,34.25,33,15,17,113,116,176,0.0,7,12.5,météo favorable,21:28:00,06:27:00,18,Hauts-de-France,beauvais-oise
216,2022-08-05 00:00:00+00:00,30,14,23,14,28,27,0.1,84,10.0,1024,20.25,28,12,13,116,113,113,0.0,5,14.5,météo favorable,21:26:00,06:28:00,14,Hauts-de-France,beauvais-oise
217,2022-08-06 00:00:00+00:00,29,9,22,9,26,26,0.0,75,10.0,1026,1.0,27,5,7,113,113,113,0.0,6,14.5,météo favorable,21:25:00,06:30:00,10,Hauts-de-France,beauvais-oise
218,2022-08-07 00:00:00+00:00,30,10,20,10,27,28,0.0,78,10.0,1026,1.75,28,7,8,113,113,113,0.0,6,14.5,météo favorable,21:23:00,06:31:00,11,Hauts-de-France,beauvais-oise
219,2022-08-08 00:00:00+00:00,32,11,21,11,29,30,0.0,81,10.0,1024,0.625,30,9,10,113,113,113,0.0,6,14.5,météo favorable,21:21:00,06:32:00,12,Hauts-de-France,beauvais-oise
220,2022-08-09 00:00:00+00:00,33,13,23,13,31,31,0.0,85,10.0,1025,3.125,32,11,12,113,113,113,0.0,7,14.5,météo favorable,21:20:00,06:34:00,14,Hauts-de-France,beauvais-oise
221,2022-08-10 00:00:00+00:00,37,15,19,15,34,35,0.0,67,10.0,1024,7.0,35,11,14,113,113,113,0.0,7,14.5,météo favorable,21:18:00,06:35:00,16,Hauts-de-France,beauvais-oise
222,2022-08-11 00:00:00+00:00,38,18,25,18,35,35,0.0,45,10.0,1020,2.125,37,7,18,113,113,113,0.0,8,14.5,météo favorable,21:16:00,06:37:00,19,Hauts-de-France,beauvais-oise
223,2022-08-12 00:00:00+00:00,38,18,19,18,36,36,0.0,38,10.0,1017,1.25,37,7,18,113,113,113,0.0,8,14.5,météo favorable,21:14:00,06:38:00,19,Hauts-de-France,beauvais-oise
224,2022-08-13 00:00:00+00:00,38,18,15,18,36,35,0.0,36,10.0,1015,1.125,37,6,18,113,113,113,0.0,8,14.5,météo favorable,21:13:00,06:40:00,20,Hauts-de-France,beauvais-oise
225,2022-08-14 00:00:00+00:00,36,19,22,19,33,31,0.0,38,10.0,1012,23.375,34,9,19,113,116,116,0.0,7,14.5,météo favorable,21:11:00,06:41:00,20,Hauts-de-France,beauvais-oise
226,2022-08-15 00:00:00+00:00,27,18,18,19,22,24,0.5,78,9.875,1005,60.375,27,15,18,122,119,200,0.0,6,12.4,météo correcte,21:09:00,06:43:00,19,Hauts-de-France,beauvais-oise
227,2022-08-16 00:00:00+00:00,27,16,21,16,25,24,0.2,88,9.875,1008,50.625,26,14,16,116,116,116,0.0,5,14.5,météo favorable,21:07:00,06:44:00,16,Hauts-de-France,beauvais-oise
228,2022-08-17 00:00:00+00:00,30,16,10,16,26,26,4.6,88,9.125,1013,50.5,29,16,16,200,200,113,0.0,6,11.3,météo correcte,21:05:00,06:45:00,16,Hauts-de-France,beauvais-oise
229,2022-08-18 00:00:00+00:00,28,15,9,15,28,24,2.4,93,9.875,1016,35.375,29,18,15,113,113,176,0.0,5,13.4,météo favorable,21:03:00,06:47:00,16,Hauts-de-France,beauvais-oise
230,2022-08-19 00:00:00+00:00,24,15,21,15,24,22,0.9,96,8.0,1018,48.75,26,17,14,143,122,353,0.0,6,12.3,météo correcte,21:01:00,06:48:00,16,Hauts-de-France,beauvais-oise
231,2022-08-20 00:00:00+00:00,26,12,18,12,23,23,0.4,96,8.875,1019,24.125,25,13,11,143,113,113,0.0,5,11.6,météo favorable,20:59:00,06:50:00,12,Hauts-de-France,beauvais-oise
232,2022-08-21 00:00:00+00:00,26,12,12,12,23,26,0.0,93,10.0,1019,14.0,26,12,12,113,113,113,0.0,6,11.6,météo favorable,20:57:00,06:51:00,12,Hauts-de-France,beauvais-oise
233,2022-08-22 00:00:00+00:00,24,16,9,16,20,24,0.0,61,10.0,1016,55.0,25,13,16,116,119,113,0.0,6,9.3,météo correcte,20:55:00,06:53:00,16,Hauts-de-France,beauvais-oise
234,2022-08-23 00:00:00+00:00,28,15,11,15,26,26,0.0,93,10.0,1016,43.375,28,16,15,113,116,116,0.0,6,10.4,météo favorable,20:53:00,06:54:00,16,Hauts-de-France,beauvais-oise
235,2022-08-24 00:00:00+00:00,35,17,9,17,33,33,0.0,79,10.0,1016,17.125,35,15,17,113,113,113,0.0,7,11.6,météo favorable,20:51:00,06:56:00,18,Hauts-de-France,beauvais-oise
236,2022-08-25 00:00:00+00:00,30,18,28,20,30,22,0.0,48,10.0,1017,31.125,30,16,20,116,113,116,0.0,7,10.4,météo favorable,20:49:00,06:57:00,22,Hauts-de-France,beauvais-oise
237,2022-08-26 00:00:00+00:00,25,15,14,15,25,25,0.0,98,7.75,1017,61.375,26,15,15,248,122,116,0.0,6,8.1,météo correcte,20:47:00,06:59:00,16,Hauts-de-France,beauvais-oise
238,2022-08-27 00:00:00+00:00,26,12,17,12,24,26,0.0,95,9.0,1017,11.875,26,12,11,143,113,113,0.0,6,11.6,météo favorable,20:45:00,07:00:00,14,Hauts-de-France,beauvais-oise
239,2022-08-28 00:00:00+00:00,28,12,21,12,24,26,0.0,86,10.0,1018,8.125,27,11,10,113,113,113,0.0,6,11.6,météo favorable,20:43:00,07:02:00,14,Hauts-de-France,beauvais-oise
240,2022-08-29 00:00:00+00:00,28,13,24,13,24,26,0.0,74,10.0,1018,14.625,27,10,11,113,113,113,0.0,6,11.6,météo favorable,20:41:00,07:03:00,14,Hauts-de-France,beauvais-oise
241,2022-08-30 00:00:00+00:00,29,13,23,13,26,27,0.0,73,10.0,1018,5.0,28,10,11,113,113,113,0.0,6,11.6,météo favorable,20:39:00,07:05:00,13,Hauts-de-France,beauvais-oise
242,2022-08-31 00:00:00+00:00,28,13,11,13,26,27,0.0,92,10.0,1020,15.625,27,11,12,113,113,113,0.0,6,11.6,météo favorable,20:37:00,07:06:00,13,Hauts-de-France,beauvais-oise
243,2022-09-01 00:00:00+00:00,28,16,22,16,28,27,0.0,76,10.0,1018,16.875,28,12,16,113,113,113,0.0,6,11.6,météo idéale,20:35:00,07:07:00,18,Hauts-de-France,beauvais-oise
244,2022-09-02 00:00:00+00:00,26,14,18,14,24,23,2.3,84,9.75,1013,63.75,26,15,14,176,353,176,0.0,6,7.9,météo correcte,20:33:00,07:09:00,17,Hauts-de-France,beauvais-oise
245,2022-09-03 00:00:00+00:00,23,14,15,14,21,23,1.7,97,9.75,1012,74.25,25,15,14,176,122,116,0.0,4,6.6,météo défavorable,20:31:00,07:10:00,15,Hauts-de-France,beauvais-oise
246,2022-09-04 00:00:00+00:00,30,14,14,14,25,27,0.0,90,10.0,1016,25.375,28,14,14,116,116,116,0.0,6,10.3,météo favorable,20:28:00,07:12:00,15,Hauts-de-France,beauvais-oise
247,2022-09-05 00:00:00+00:00,26,16,18,16,23,23,1.7,74,9.5,1018,65.625,26,15,16,386,176,176,0.0,6,7.8,météo défavorable,20:26:00,07:13:00,16,Hauts-de-France,beauvais-oise
248,2022-09-06 00:00:00+00:00,29,15,20,15,24,25,0.2,93,9.0,1016,23.0,28,15,14,113,113,116,0.0,5,11.6,météo idéale,20:24:00,07:15:00,16,Hauts-de-France,beauvais-oise
249,2022-09-07 00:00:00+00:00,23,14,36,14,23,18,0.4,89,10.0,1015,45.75,25,14,13,176,113,119,0.0,5,9.1,météo favorable,20:22:00,07:16:00,15,Hauts-de-France,beauvais-oise
250,2022-09-08 00:00:00+00:00,21,13,26,13,19,18,0.9,97,9.875,1011,81.375,24,13,11,176,119,353,0.0,4,6.5,météo défavorable,20:20:00,07:18:00,15,Hauts-de-France,beauvais-oise
251,2022-09-09 00:00:00+00:00,21,12,33,12,18,18,0.5,96,9.625,1012,82.125,21,14,10,122,122,176,0.0,4,6.5,météo défavorable,20:18:00,07:19:00,13,Hauts-de-France,beauvais-oise
