,DATE,Profil,Région,Total énergie soutirée (Wh),Nb points soutirage
8633,2023-06-22,RES2 (+ RES5),Hauts-de-France,10964667971.0,56797408
8634,2023-06-22,RES2WE,Centre-Val de Loire,110736062.0,581632
8635,2023-06-22,RES2WE,Hauts-de-France,248857387.0,1372680
8636,2023-06-22,RES3,Centre-Val de Loire,238470206.0,794104
8637,2023-06-22,RES3,Hauts-de-France,336134883.0,1241972
8638,2023-06-22,RES4,Centre-Val de Loire,215147220.0,933108
8639,2023-06-22,RES4,Hauts-de-France,271500824.0,1244760
8640,2023-06-23,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,65643936.0,42236
8641,2023-06-23,ENT3 (+ ENT4 + ENT5),Hauts-de-France,71298820.0,39886
8642,2023-06-23,PRO1 (+ PRO1WE),Centre-Val de Loire,1434708504.0,4866144
8643,2023-06-23,PRO1 (+ PRO1WE),Hauts-de-France,3099715605.0,9369428
8644,2023-06-23,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1330577006.0,1907120
8645,2023-06-23,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2485797333.0,3483792
8646,2023-06-23,PRO3,Centre-Val de Loire,59698516.0,60476
8647,2023-06-23,PRO3,Hauts-de-France,82493501.0,72192
8648,2023-06-23,PRO4,Centre-Val de Loire,62683947.0,105216
8649,2023-06-23,PRO4,Hauts-de-France,73753336.0,110304
8650,2023-06-23,PRO5,Centre-Val de Loire,197593470.0,1243968
8651,2023-06-23,PRO5,Hauts-de-France,558122551.0,2005940
8652,2023-06-23,RES1 (+ RES1WE),Centre-Val de Loire,2295805380.0,22523480
8653,2023-06-23,RES1 (+ RES1WE),Hauts-de-France,6578653269.0,58468828
8654,2023-06-23,RES11 (+ RES11WE),Centre-Val de Loire,1440813474.0,7038960
8655,2023-06-23,RES11 (+ RES11WE),Hauts-de-France,1927223640.0,9182016
8656,2023-06-23,RES2 (+ RES5),Centre-Val de Loire,6006982021.0,29051184
8657,2023-06-23,RES2 (+ RES5),Hauts-de-France,11075749790.0,56798902
8658,2023-06-23,RES2WE,Centre-Val de Loire,116998282.0,581828
8659,2023-06-23,RES2WE,Hauts-de-France,262459831.0,1372960
8660,2023-06-23,RES3,Centre-Val de Loire,241251097.0,795704
8661,2023-06-23,RES3,Hauts-de-France,340320987.0,1244972
8662,2023-06-23,RES4,Centre-Val de Loire,219806280.0,932952
8663,2023-06-23,RES4,Hauts-de-France,277338825.0,1244472
8664,2023-06-24,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,63554196.0,42192
8665,2023-06-24,ENT3 (+ ENT4 + ENT5),Hauts-de-France,72694740.0,39842
8666,2023-06-24,PRO1 (+ PRO1WE),Centre-Val de Loire,1257200933.0,4865064
8667,2023-06-24,PRO1 (+ PRO1WE),Hauts-de-France,2715122005.0,9364828
8668,2023-06-24,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1250170959.0,1906940
8669,2023-06-24,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2336593571.0,3483248
8670,2023-06-24,PRO3,Centre-Val de Loire,59714482.0,60432
8671,2023-06-24,PRO3,Hauts-de-France,82415949.0,72192
8672,2023-06-24,PRO4,Centre-Val de Loire,64145812.0,105216
8673,2023-06-24,PRO4,Hauts-de-France,75451333.0,110304
8674,2023-06-24,PRO5,Centre-Val de Loire,199472277.0,1243968
8675,2023-06-24,PRO5,Hauts-de-France,563844324.0,2007216
8676,2023-06-24,RES1 (+ RES1WE),Centre-Val de Loire,2404691243.0,22519596
8677,2023-06-24,RES1 (+ RES1WE),Hauts-de-France,6888729166.0,58458748
8678,2023-06-24,RES11 (+ RES11WE),Centre-Val de Loire,1490920248.0,7038928
8679,2023-06-24,RES11 (+ RES11WE),Hauts-de-France,1993716719.0,9181472
8680,2023-06-24,RES2 (+ RES5),Centre-Val de Loire,6193752517.0,29050032
8681,2023-06-24,RES2 (+ RES5),Hauts-de-France,11417616921.0,56801623
8682,2023-06-24,RES2WE,Centre-Val de Loire,116982762.0,582028
8683,2023-06-24,RES2WE,Hauts-de-France,261769811.0,1373132
8684,2023-06-24,RES3,Centre-Val de Loire,248916122.0,796868
8685,2023-06-24,RES3,Hauts-de-France,350742534.0,1246544
8686,2023-06-24,RES4,Centre-Val de Loire,226722508.0,932688
8687,2023-06-24,RES4,Hauts-de-France,286031906.0,1244208
8688,2023-06-25,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,67328268.0,42196
8689,2023-06-25,ENT3 (+ ENT4 + ENT5),Hauts-de-France,68998880.0,39841
8690,2023-06-25,PRO1 (+ PRO1WE),Centre-Val de Loire,1075695362.0,4864904
8691,2023-06-25,PRO1 (+ PRO1WE),Hauts-de-France,2323011236.0,9364324
8692,2023-06-25,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1109045408.0,1906912
8693,2023-06-25,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2075013438.0,3483076
8694,2023-06-25,PRO3,Centre-Val de Loire,55114965.0,60432
8695,2023-06-25,PRO3,Hauts-de-France,75996080.0,72188
8696,2023-06-25,PRO4,Centre-Val de Loire,63365618.0,105216
8697,2023-06-25,PRO4,Hauts-de-France,74530433.0,110300
8698,2023-06-25,PRO5,Centre-Val de Loire,196688484.0,1243976
8699,2023-06-25,PRO5,Hauts-de-France,556059202.0,2007232
8700,2023-06-25,RES1 (+ RES1WE),Centre-Val de Loire,2513727951.0,22516684
8701,2023-06-25,RES1 (+ RES1WE),Hauts-de-France,7201434726.0,58455000
8702,2023-06-25,RES11 (+ RES11WE),Centre-Val de Loire,1524662597.0,7038680
8703,2023-06-25,RES11 (+ RES11WE),Hauts-de-France,2038732554.0,9181384
8704,2023-06-25,RES2 (+ RES5),Centre-Val de Loire,6374146119.0,29049188
8705,2023-06-25,RES2 (+ RES5),Hauts-de-France,11745346734.0,56799887
8706,2023-06-25,RES2WE,Centre-Val de Loire,130097104.0,581796
8707,2023-06-25,RES2WE,Hauts-de-France,291419811.0,1373060
8708,2023-06-25,RES3,Centre-Val de Loire,255010655.0,797120
8709,2023-06-25,RES3,Hauts-de-France,359028551.0,1246960
8710,2023-06-25,RES4,Centre-Val de Loire,226164092.0,932680
8711,2023-06-25,RES4,Hauts-de-France,285314707.0,1244204
8712,2023-06-26,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,72529068.0,42240
8713,2023-06-26,ENT3 (+ ENT4 + ENT5),Hauts-de-France,68675352.0,39839
8714,2023-06-26,PRO1 (+ PRO1WE),Centre-Val de Loire,1377350952.0,4865880
8715,2023-06-26,PRO1 (+ PRO1WE),Hauts-de-France,2975050520.0,9366876
8716,2023-06-26,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1220132598.0,1907068
8717,2023-06-26,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2279807864.0,3483064
8718,2023-06-26,PRO3,Centre-Val de Loire,58708485.0,60432
8719,2023-06-26,PRO3,Hauts-de-France,81000427.0,72132
8720,2023-06-26,PRO4,Centre-Val de Loire,67120785.0,105216
8721,2023-06-26,PRO4,Hauts-de-France,78871530.0,110256
8722,2023-06-26,PRO5,Centre-Val de Loire,195986170.0,1244068
8723,2023-06-26,PRO5,Hauts-de-France,554240599.0,2007396
8724,2023-06-26,RES1 (+ RES1WE),Centre-Val de Loire,2388662791.0,22517696
8725,2023-06-26,RES1 (+ RES1WE),Hauts-de-France,6843738034.0,58456196
8726,2023-06-26,RES11 (+ RES11WE),Centre-Val de Loire,1464724144.0,7039816
8727,2023-06-26,RES11 (+ RES11WE),Hauts-de-France,1958724722.0,9182328
8728,2023-06-26,RES2 (+ RES5),Centre-Val de Loire,6170264776.0,29051224
8729,2023-06-26,RES2 (+ RES5),Hauts-de-France,11375531891.0,56802660
8730,2023-06-26,RES2WE,Centre-Val de Loire,116761235.0,581660
8731,2023-06-26,RES2WE,Hauts-de-France,262205586.0,1372712
8732,2023-06-26,RES3,Centre-Val de Loire,246005785.0,797632
8733,2023-06-26,RES3,Hauts-de-France,346727893.0,1247884
8734,2023-06-26,RES4,Centre-Val de Loire,219054472.0,932584
8735,2023-06-26,RES4,Hauts-de-France,276424821.0,1244152
8736,2023-06-27,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,76813092.0,42240
8737,2023-06-27,ENT3 (+ ENT4 + ENT5),Hauts-de-France,69482624.0,39790
8738,2023-06-27,PRO1 (+ PRO1WE),Centre-Val de Loire,1430547066.0,4864116
8739,2023-06-27,PRO1 (+ PRO1WE),Hauts-de-France,3090798084.0,9365348
8740,2023-06-27,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1309936266.0,1906824
8741,2023-06-27,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2445348173.0,3482436
8742,2023-06-27,PRO3,Centre-Val de Loire,62837578.0,60432
8743,2023-06-27,PRO3,Hauts-de-France,86573595.0,72000
8744,2023-06-27,PRO4,Centre-Val de Loire,71790830.0,105216
8745,2023-06-27,PRO4,Hauts-de-France,84361562.0,110256
8746,2023-06-27,PRO5,Centre-Val de Loire,196030874.0,1244124
8747,2023-06-27,PRO5,Hauts-de-France,554394278.0,2007256
8748,2023-06-27,RES1 (+ RES1WE),Centre-Val de Loire,2315997801.0,22513564
8749,2023-06-27,RES1 (+ RES1WE),Hauts-de-France,6635098468.0,58448524
8750,2023-06-27,RES11 (+ RES11WE),Centre-Val de Loire,1434273804.0,7039736
8751,2023-06-27,RES11 (+ RES11WE),Hauts-de-France,1918199997.0,9182016
8752,2023-06-27,RES2 (+ RES5),Centre-Val de Loire,5994954111.0,29047860
8753,2023-06-27,RES2 (+ RES5),Hauts-de-France,11054962548.0,56798380
8754,2023-06-27,RES2WE,Centre-Val de Loire,110021754.0,581616
8755,2023-06-27,RES2WE,Hauts-de-France,246840366.0,1372284
8756,2023-06-27,RES3,Centre-Val de Loire,243462001.0,799484
8757,2023-06-27,RES3,Hauts-de-France,343325898.0,1250496
8758,2023-06-27,RES4,Centre-Val de Loire,214442761.0,932492
8759,2023-06-27,RES4,Hauts-de-France,270641738.0,1244048
8760,2023-06-28,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,79442428.0,42240
8761,2023-06-28,ENT3 (+ ENT4 + ENT5),Hauts-de-France,70867232.0,39746
8762,2023-06-28,PRO1 (+ PRO1WE),Centre-Val de Loire,1413743207.0,4865224
8763,2023-06-28,PRO1 (+ PRO1WE),Hauts-de-France,3053577640.0,9364452
8764,2023-06-28,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1297908657.0,1906540
8765,2023-06-28,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2424059317.0,3482284
8766,2023-06-28,PRO3,Centre-Val de Loire,64901580.0,60420
8767,2023-06-28,PRO3,Hauts-de-France,89356643.0,72000
8768,2023-06-28,PRO4,Centre-Val de Loire,74419571.0,105216
8769,2023-06-28,PRO4,Hauts-de-France,87041720.0,110252
8770,2023-06-28,PRO5,Centre-Val de Loire,196225856.0,1244256
8771,2023-06-28,PRO5,Hauts-de-France,554708365.0,2007164
8772,2023-06-28,RES1 (+ RES1WE),Centre-Val de Loire,2359643378.0,22510476
8773,2023-06-28,RES1 (+ RES1WE),Hauts-de-France,6759967400.0,58442472
8774,2023-06-28,RES11 (+ RES11WE),Centre-Val de Loire,1461499112.0,7039756
8775,2023-06-28,RES11 (+ RES11WE),Hauts-de-France,1954438061.0,9181528
8776,2023-06-28,RES2 (+ RES5),Centre-Val de Loire,6097589537.0,29046635
8777,2023-06-28,RES2 (+ RES5),Hauts-de-France,11246685538.0,56798908
8778,2023-06-28,RES2WE,Centre-Val de Loire,110204004.0,581636
8779,2023-06-28,RES2WE,Hauts-de-France,247346771.0,1372388
8780,2023-06-28,RES3,Centre-Val de Loire,246702912.0,800608
8781,2023-06-28,RES3,Hauts-de-France,347823126.0,1252824
8782,2023-06-28,RES4,Centre-Val de Loire,218108180.0,932420
8783,2023-06-28,RES4,Hauts-de-France,275112560.0,1243836
8784,2023-06-29,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,79357652.0,42240
8785,2023-06-29,ENT3 (+ ENT4 + ENT5),Hauts-de-France,71528036.0,39754
8786,2023-06-29,PRO1 (+ PRO1WE),Centre-Val de Loire,1452678818.0,4867244
8787,2023-06-29,PRO1 (+ PRO1WE),Hauts-de-France,3137756198.0,9363936
8788,2023-06-29,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1334757707.0,1906320
8789,2023-06-29,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2495220501.0,3482080
8790,2023-06-29,PRO3,Centre-Val de Loire,65935658.0,60288
8791,2023-06-29,PRO3,Hauts-de-France,90827427.0,72000
8792,2023-06-29,PRO4,Centre-Val de Loire,76753436.0,105212
8793,2023-06-29,PRO4,Hauts-de-France,89783726.0,110208
8794,2023-06-29,PRO5,Centre-Val de Loire,197668537.0,1244252
8795,2023-06-29,PRO5,Hauts-de-France,558786384.0,2007120
8796,2023-06-29,RES1 (+ RES1WE),Centre-Val de Loire,2326662579.0,22507924
8797,2023-06-29,RES1 (+ RES1WE),Hauts-de-France,6664648363.0,58436420
8798,2023-06-29,RES11 (+ RES11WE),Centre-Val de Loire,1454227597.0,7039112
8799,2023-06-29,RES11 (+ RES11WE),Hauts-de-France,1944780347.0,9182028
8800,2023-06-29,RES2 (+ RES5),Centre-Val de Loire,6028134315.0,29046476
8801,2023-06-29,RES2 (+ RES5),Hauts-de-France,11118072097.0,56795752
8802,2023-06-29,RES2WE,Centre-Val de Loire,110788858.0,581876
8803,2023-06-29,RES2WE,Hauts-de-France,248533536.0,1372060
8804,2023-06-29,RES3,Centre-Val de Loire,247723449.0,801980
8805,2023-06-29,RES3,Hauts-de-France,349062241.0,1255452
8806,2023-06-29,RES4,Centre-Val de Loire,216849132.0,932096
8807,2023-06-29,RES4,Hauts-de-France,273469641.0,1243408
8808,2023-06-30,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,75469436.0,42240
8809,2023-06-30,ENT3 (+ ENT4 + ENT5),Hauts-de-France,68624468.0,39838
8810,2023-06-30,PRO1 (+ PRO1WE),Centre-Val de Loire,1395009106.0,4866876
8811,2023-06-30,PRO1 (+ PRO1WE),Hauts-de-France,3007993169.0,9365456
8812,2023-06-30,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1307534061.0,1906176
8813,2023-06-30,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2435750721.0,3482176
8814,2023-06-30,PRO3,Centre-Val de Loire,63243951.0,60288
8815,2023-06-30,PRO3,Hauts-de-France,86361645.0,71992
8816,2023-06-30,PRO4,Centre-Val de Loire,73995785.0,105164
8817,2023-06-30,PRO4,Hauts-de-France,85875915.0,110196
8818,2023-06-30,PRO5,Centre-Val de Loire,203486946.0,1244200
8819,2023-06-30,PRO5,Hauts-de-France,577278716.0,2007140
8820,2023-06-30,RES1 (+ RES1WE),Centre-Val de Loire,2276219136.0,22505764
8821,2023-06-30,RES1 (+ RES1WE),Hauts-de-France,6515685255.0,58434340
8822,2023-06-30,RES11 (+ RES11WE),Centre-Val de Loire,1445220325.0,7040080
8823,2023-06-30,RES11 (+ RES11WE),Hauts-de-France,1929133821.0,9182532
8824,2023-06-30,RES2 (+ RES5),Centre-Val de Loire,5957352167.0,29048036
8825,2023-06-30,RES2 (+ RES5),Hauts-de-France,10966001838.0,56796755
8826,2023-06-30,RES2WE,Centre-Val de Loire,118040143.0,582144
8827,2023-06-30,RES2WE,Hauts-de-France,263183176.0,1371804
8828,2023-06-30,RES3,Centre-Val de Loire,244917068.0,803768
8829,2023-06-30,RES3,Hauts-de-France,344088043.0,1258600
8830,2023-06-30,RES4,Centre-Val de Loire,219771600.0,931912
8831,2023-06-30,RES4,Hauts-de-France,276331949.0,1243040
8832,2023-07-01,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,68631392.0,42236
8833,2023-07-01,ENT3 (+ ENT4 + ENT5),Hauts-de-France,64848880.0,39792
8834,2023-07-01,PRO1 (+ PRO1WE),Centre-Val de Loire,1198784552.0,4863244
8835,2023-07-01,PRO1 (+ PRO1WE),Hauts-de-France,2507224755.0,9364628
8836,2023-07-01,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1204279078.0,1904576
8837,2023-07-01,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2167605681.0,3481240
8838,2023-07-01,PRO3,Centre-Val de Loire,59337953.0,60288
8839,2023-07-01,PRO3,Hauts-de-France,73666035.0,71904
8840,2023-07-01,PRO4,Centre-Val de Loire,71197635.0,105120
8841,2023-07-01,PRO4,Hauts-de-France,73629909.0,110064
8842,2023-07-01,PRO5,Centre-Val de Loire,206381520.0,1244108
8843,2023-07-01,PRO5,Hauts-de-France,593181478.0,2007360
8844,2023-07-01,RES1 (+ RES1WE),Centre-Val de Loire,2302642912.0,22486640
8845,2023-07-01,RES1 (+ RES1WE),Hauts-de-France,6532902155.0,58407644
8846,2023-07-01,RES11 (+ RES11WE),Centre-Val de Loire,1445394405.0,7038096
8847,2023-07-01,RES11 (+ RES11WE),Hauts-de-France,1877152415.0,9180752
8848,2023-07-01,RES2 (+ RES5),Centre-Val de Loire,6000780215.0,29036000
8849,2023-07-01,RES2 (+ RES5),Hauts-de-France,10839227260.0,56778316
8850,2023-07-01,RES2WE,Centre-Val de Loire,120190364.0,582644
8851,2023-07-01,RES2WE,Hauts-de-France,262560792.0,1371340
8852,2023-07-01,RES3,Centre-Val de Loire,245914969.0,806552
8853,2023-07-01,RES3,Hauts-de-France,329963823.0,1262776
8854,2023-07-01,RES4,Centre-Val de Loire,229623839.0,931816
8855,2023-07-01,RES4,Hauts-de-France,277900411.0,1242860
8856,2023-07-02,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,72550092.0,42192
8857,2023-07-02,ENT3 (+ ENT4 + ENT5),Hauts-de-France,66174276.0,39792
8858,2023-07-02,PRO1 (+ PRO1WE),Centre-Val de Loire,1030030955.0,4862600
8859,2023-07-02,PRO1 (+ PRO1WE),Hauts-de-France,2153987088.0,9363544
8860,2023-07-02,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1063000067.0,1904404
8861,2023-07-02,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,1914668486.0,3480656
8862,2023-07-02,PRO3,Centre-Val de Loire,54170861.0,60288
8863,2023-07-02,PRO3,Hauts-de-France,67112778.0,71904
8864,2023-07-02,PRO4,Centre-Val de Loire,66632274.0,105120
8865,2023-07-02,PRO4,Hauts-de-France,68733024.0,110064
8866,2023-07-02,PRO5,Centre-Val de Loire,204415340.0,1244068
8867,2023-07-02,PRO5,Hauts-de-France,587821177.0,2007360
8868,2023-07-02,RES1 (+ RES1WE),Centre-Val de Loire,2352655051.0,22479188
8869,2023-07-02,RES1 (+ RES1WE),Hauts-de-France,6674053849.0,58392556
8870,2023-07-02,RES11 (+ RES11WE),Centre-Val de Loire,1461179566.0,7037636
8871,2023-07-02,RES11 (+ RES11WE),Hauts-de-France,1895586341.0,9180216
8872,2023-07-02,RES2 (+ RES5),Centre-Val de Loire,6170492578.0,29029093
8873,2023-07-02,RES2 (+ RES5),Hauts-de-France,11138685520.0,56763383
8874,2023-07-02,RES2WE,Centre-Val de Loire,133963884.0,582328
8875,2023-07-02,RES2WE,Hauts-de-France,292844214.0,1370544
8876,2023-07-02,RES3,Centre-Val de Loire,249069653.0,807200
8877,2023-07-02,RES3,Hauts-de-France,333950150.0,1263296
8878,2023-07-02,RES4,Centre-Val de Loire,231259045.0,931728
8879,2023-07-02,RES4,Hauts-de-France,279656185.0,1242812
8880,2023-07-03,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,74959096.0,42192
8881,2023-07-03,ENT3 (+ ENT4 + ENT5),Hauts-de-France,67900056.0,39792
8882,2023-07-03,PRO1 (+ PRO1WE),Centre-Val de Loire,1315540145.0,4863708
8883,2023-07-03,PRO1 (+ PRO1WE),Hauts-de-France,2752583546.0,9357756
8884,2023-07-03,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1181569921.0,1904452
8885,2023-07-03,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2127948442.0,3489928
8886,2023-07-03,PRO3,Centre-Val de Loire,59500631.0,60288
8887,2023-07-03,PRO3,Hauts-de-France,73964816.0,71900
8888,2023-07-03,PRO4,Centre-Val de Loire,73618726.0,105116
8889,2023-07-03,PRO4,Hauts-de-France,75658681.0,110060
8890,2023-07-03,PRO5,Centre-Val de Loire,203407221.0,1244120
8891,2023-07-03,PRO5,Hauts-de-France,584206359.0,2007352
8892,2023-07-03,RES1 (+ RES1WE),Centre-Val de Loire,2225879399.0,22479608
8893,2023-07-03,RES1 (+ RES1WE),Hauts-de-France,6319909536.0,58394128
8894,2023-07-03,RES11 (+ RES11WE),Centre-Val de Loire,1413378828.0,7038352
8895,2023-07-03,RES11 (+ RES11WE),Hauts-de-France,1834106420.0,9182028
8896,2023-07-03,RES2 (+ RES5),Centre-Val de Loire,5944802979.0,29030646
8897,2023-07-03,RES2 (+ RES5),Hauts-de-France,10734626007.0,56769672
8898,2023-07-03,RES2WE,Centre-Val de Loire,118911882.0,582224
8899,2023-07-03,RES2WE,Hauts-de-France,259264068.0,1369980
8900,2023-07-03,RES3,Centre-Val de Loire,240362585.0,807708
8901,2023-07-03,RES3,Hauts-de-France,322597037.0,1264428
8902,2023-07-03,RES4,Centre-Val de Loire,221964071.0,931724
8903,2023-07-03,RES4,Hauts-de-France,268116144.0,1242752
8904,2023-07-04,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,76372036.0,42192
8905,2023-07-04,ENT3 (+ ENT4 + ENT5),Hauts-de-France,69713744.0,39792
8906,2023-07-04,PRO1 (+ PRO1WE),Centre-Val de Loire,1411585920.0,4863380
8907,2023-07-04,PRO1 (+ PRO1WE),Hauts-de-France,2927278713.0,9260180
8908,2023-07-04,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1285439408.0,1904460
8909,2023-07-04,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2327907939.0,3588064
8910,2023-07-04,PRO3,Centre-Val de Loire,62772274.0,60288
8911,2023-07-04,PRO3,Hauts-de-France,77363379.0,71852
8912,2023-07-04,PRO4,Centre-Val de Loire,75680639.0,105072
8913,2023-07-04,PRO4,Hauts-de-France,76869337.0,110012
8914,2023-07-04,PRO5,Centre-Val de Loire,204330217.0,1244204
8915,2023-07-04,PRO5,Hauts-de-France,586544990.0,2007276
8916,2023-07-04,RES1 (+ RES1WE),Centre-Val de Loire,2195059679.0,22469952
8917,2023-07-04,RES1 (+ RES1WE),Hauts-de-France,6223983873.0,58378792
8918,2023-07-04,RES11 (+ RES11WE),Centre-Val de Loire,1400488022.0,7037984
8919,2023-07-04,RES11 (+ RES11WE),Hauts-de-France,1810982718.0,9181632
8920,2023-07-04,RES2 (+ RES5),Centre-Val de Loire,5863192807.0,29031348
8921,2023-07-04,RES2 (+ RES5),Hauts-de-France,10570293952.0,56766364
8922,2023-07-04,RES2WE,Centre-Val de Loire,112016702.0,582028
8923,2023-07-04,RES2WE,Hauts-de-France,243865376.0,1369632
8924,2023-07-04,RES3,Centre-Val de Loire,240108963.0,809524
8925,2023-07-04,RES3,Hauts-de-France,321326539.0,1267428
8926,2023-07-04,RES4,Centre-Val de Loire,223361899.0,931660
8927,2023-07-04,RES4,Hauts-de-France,269094679.0,1242560
8928,2023-07-05,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,75159136.0,42192
8929,2023-07-05,ENT3 (+ ENT4 + ENT5),Hauts-de-France,69365792.0,39788
8930,2023-07-05,PRO1 (+ PRO1WE),Centre-Val de Loire,1386559378.0,4864132
8931,2023-07-05,PRO1 (+ PRO1WE),Hauts-de-France,2875183972.0,9260044
8932,2023-07-05,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1260258004.0,1904032
8933,2023-07-05,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2281048027.0,3588248
8934,2023-07-05,PRO3,Centre-Val de Loire,62664456.0,60288
8935,2023-07-05,PRO3,Hauts-de-France,77122509.0,71808
8936,2023-07-05,PRO4,Centre-Val de Loire,74827561.0,105072
8937,2023-07-05,PRO4,Hauts-de-France,75499251.0,109964
8938,2023-07-05,PRO5,Centre-Val de Loire,204425850.0,1244164
8939,2023-07-05,PRO5,Hauts-de-France,586837993.0,2007408
8940,2023-07-05,RES1 (+ RES1WE),Centre-Val de Loire,2213574932.0,22466956
8941,2023-07-05,RES1 (+ RES1WE),Hauts-de-France,6275874726.0,58376024
8942,2023-07-05,RES11 (+ RES11WE),Centre-Val de Loire,1428484449.0,7037792
8943,2023-07-05,RES11 (+ RES11WE),Hauts-de-France,1845325931.0,9181796
8944,2023-07-05,RES2 (+ RES5),Centre-Val de Loire,5960237613.0,29032663
8945,2023-07-05,RES2 (+ RES5),Hauts-de-France,10743972342.0,56767687
8946,2023-07-05,RES2WE,Centre-Val de Loire,112284446.0,581804
8947,2023-07-05,RES2WE,Hauts-de-France,244538256.0,1370140
8948,2023-07-05,RES3,Centre-Val de Loire,243767930.0,810756
8949,2023-07-05,RES3,Hauts-de-France,325993846.0,1270136
8950,2023-07-05,RES4,Centre-Val de Loire,223900716.0,931420
8951,2023-07-05,RES4,Hauts-de-France,269380984.0,1242380
8952,2023-07-06,ENT3 (+ ENT4 + ENT5),Centre-Val de Loire,81603388.0,42192
8953,2023-07-06,ENT3 (+ ENT4 + ENT5),Hauts-de-France,72073376.0,39748
8954,2023-07-06,PRO1 (+ PRO1WE),Centre-Val de Loire,1420149016.0,4864236
8955,2023-07-06,PRO1 (+ PRO1WE),Hauts-de-France,2946876137.0,9261924
8956,2023-07-06,PRO2 (+ PRO2WE + PRO6),Centre-Val de Loire,1301135427.0,1903656
8957,2023-07-06,PRO2 (+ PRO2WE + PRO6),Hauts-de-France,2356149700.0,3588272
8958,2023-07-06,PRO3,Centre-Val de Loire,65749279.0,60288
8959,2023-07-06,PRO3,Hauts-de-France,81169267.0,71808
8960,2023-07-06,PRO4,Centre-Val de Loire,82000221.0,105072
8961,2023-07-06,PRO4,Hauts-de-France,82268094.0,109920
8962,2023-07-06,PRO5,Centre-Val de Loire,205405476.0,1244212
8963,2023-07-06,PRO5,Hauts-de-France,589512319.0,2007408
8964,2023-07-06,RES1 (+ RES1WE),Centre-Val de Loire,2182969284.0,22463212
8965,2023-07-06,RES1 (+ RES1WE),Hauts-de-France,6192560185.0,58369836
8966,2023-07-06,RES11 (+ RES11WE),Centre-Val de Loire,1417331460.0,7037656
8967,2023-07-06,RES11 (+ RES11WE),Hauts-de-France,1831242211.0,9183684
8968,2023-07-06,RES2 (+ RES5),Centre-Val de Loire,5911732508.0,29031224
8969,2023-07-06,RES2 (+ RES5),Hauts-de-France,10649199559.0,56767571
8970,2023-07-06,RES2WE,Centre-Val de Loire,113347142.0,581800
8971,2023-07-06,RES2WE,Hauts-de-France,246609628.0,1369968
8972,2023-07-06,RES3,Centre-Val de Loire,244011248.0,812376
